url,taste,roast,origin
https://beanbox.com/268,Rose,Light,Ecuadorian
https://beanbox.com/269,Chocolate,Light,Colombian
https://beanbox.com/269,Currant,Light,Colombian
https://beanbox.com/269,Raspberry,Light,Colombian
https://beanbox.com/271,Chocolate,Light,Ecuadorian
https://beanbox.com/271,Fruit,Light,Ecuadorian
https://beanbox.com/271,Orange,Light,Ecuadorian
https://beanbox.com/272,Almond,Light,Guatemalan
https://beanbox.com/272,Fruit,Light,Guatemalan
https://beanbox.com/272,Orange,Light,Guatemalan
https://beanbox.com/273,Almond,Dark,
https://beanbox.com/273,Brown Sugar,Dark,
https://beanbox.com/273,Cherry,Dark,
https://beanbox.com/274,Cola,Light,Kenyan
https://beanbox.com/274,Fruit,Light,Kenyan
https://beanbox.com/276,Citrus,Light,Ethiopian
https://beanbox.com/276,Fruit,Light,Ethiopian
https://beanbox.com/276,Marzipan,Light,Ethiopian
https://beanbox.com/277,Clove,Medium,Hawaiian
https://beanbox.com/277,Ginger,Medium,Hawaiian
https://beanbox.com/277,Spice,Medium,Hawaiian
https://beanbox.com/278,Apricot,,El Salvadoran
https://beanbox.com/278,Caramel,,El Salvadoran
https://beanbox.com/278,Pear,,El Salvadoran
https://beanbox.com/281,Chocolate,Medium,Brazilian
https://beanbox.com/281,Fruit,Medium,Brazilian
https://beanbox.com/281,Spice,Medium,Brazilian
https://beanbox.com/282,Caramel,Light,Malawi
https://beanbox.com/282,Raisin,Light,Malawi
https://beanbox.com/282,Tomato,Light,Malawi
https://beanbox.com/283,Chocolate,Medium,Brazilian
https://beanbox.com/283,Fruit,Medium,Brazilian
https://beanbox.com/283,Nutty,Medium,Brazilian
https://beanbox.com/284,Fruit,Light,Ethiopian
https://beanbox.com/284,Jasmine,Light,Ethiopian
https://beanbox.com/284,Strawberry,Light,Ethiopian
https://beanbox.com/285,Cranberry,Light,Ethiopian
https://beanbox.com/285,Floral,Light,Ethiopian
https://beanbox.com/285,Fruit,Light,Ethiopian
https://beanbox.com/286,Brown Sugar,Medium,Mexican
https://beanbox.com/286,Maple Syrup,Medium,Mexican
https://beanbox.com/286,Spice,Medium,Mexican
https://beanbox.com/287,Caramel,Light,Guatemalan
https://beanbox.com/287,Floral,Light,Guatemalan
https://beanbox.com/287,Lime,Light,Guatemalan
https://beanbox.com/288,Caramel,Medium,Colombian
https://beanbox.com/288,Dark Chocolate,Medium,Colombian
https://beanbox.com/288,Mint,Medium,Colombian
https://beanbox.com/289,Almond,Medium,Colombian
https://beanbox.com/289,Caramel,Medium,Colombian
https://beanbox.com/289,Nutmeg,Medium,Colombian
https://beanbox.com/290,Chocolate,Light,Colombian
https://beanbox.com/290,Cocoa,Light,Colombian
https://beanbox.com/290,Floral,Light,Colombian
https://beanbox.com/292,Brown Sugar,Light,Guatemalan
https://beanbox.com/292,Cookie,Light,Guatemalan
https://beanbox.com/292,Fruit,Light,Guatemalan
https://beanbox.com/294,Caramel,Dark,
https://beanbox.com/294,Chocolate,Dark,
https://beanbox.com/294,Cocoa,Dark,
https://beanbox.com/295,Chocolate,Medium,
https://beanbox.com/295,Fruit,Medium,
https://beanbox.com/296,Citrus,Medium,Hawaiian
https://beanbox.com/296,Lime,Medium,Hawaiian
https://beanbox.com/296,Nutty,Medium,Hawaiian
https://beanbox.com/297,Banana,Light,Colombian
https://beanbox.com/297,Caramel,Light,Colombian
https://beanbox.com/297,Fruit,Light,Colombian
https://beanbox.com/298,Chocolate,Medium,
https://beanbox.com/298,Floral,Medium,
https://beanbox.com/301,Brown Sugar,Light,Nicaraguan
https://beanbox.com/301,Cocoa,Light,Nicaraguan
https://beanbox.com/301,Toast,Light,Nicaraguan
https://beanbox.com/302,Cherry,Light,Kenyan
https://beanbox.com/302,Fruit,Light,Kenyan
https://beanbox.com/302,Tropical Fruit,Light,Kenyan
https://beanbox.com/303,Brown Sugar,Medium,Guatemalan
https://beanbox.com/308,Chocolate,Medium,Brazilian
https://beanbox.com/308,Citrus,Medium,Ethiopian
https://beanbox.com/308,Fruit,Medium,Sumatran
https://beanbox.com/309,Citrus,Light,Ethiopian
https://beanbox.com/309,Fruit,Light,Ethiopian
https://beanbox.com/309,Orange,Light,Ethiopian
https://beanbox.com/311,Bergamot,Light,Nicaraguan
https://beanbox.com/311,Chocolate,Light,Nicaraguan
https://beanbox.com/311,Citrus,Light,Nicaraguan
https://beanbox.com/312,Brownie,,
https://beanbox.com/312,Chocolate,,
https://beanbox.com/312,Raspberry,,
https://beanbox.com/313,Chocolate,Light,Costa Rican
https://beanbox.com/313,Cocoa,Light,Costa Rican
https://beanbox.com/313,Cranberry,Light,Costa Rican
https://beanbox.com/314,Blueberry,Light,Ethiopian
https://beanbox.com/314,Chocolate,Light,Ethiopian
https://beanbox.com/314,Strawberry,Light,Ethiopian
https://beanbox.com/315,Apricot,Light,Ethiopian
https://beanbox.com/315,Caramel,Light,Ethiopian
https://beanbox.com/315,Lemon,Light,Ethiopian
https://beanbox.com/316,Caramel,Dark,
https://beanbox.com/317,Orange,Light,Ecuadorian
https://beanbox.com/318,Apple,Light,Guatemalan
https://beanbox.com/318,Brown Sugar,Light,Guatemalan
https://beanbox.com/318,Chocolate,Light,Guatemalan
https://beanbox.com/319,Chocolate,Dark,
https://beanbox.com/319,Spice,Dark,
https://beanbox.com/320,Citrus,Light,Colombian
https://beanbox.com/320,Fruit,Light,Colombian
https://beanbox.com/320,Lime,Light,Colombian
https://beanbox.com/321,Fruit,Light,Ethiopian
https://beanbox.com/321,Honey,Light,Ethiopian
https://beanbox.com/321,Mango,Light,Ethiopian
https://beanbox.com/322,Black Cherry,Medium,Guatemalan
https://beanbox.com/322,Chocolate,Medium,Guatemalan
https://beanbox.com/322,Dark Chocolate,Medium,Guatemalan
https://beanbox.com/323,Blackberry,Medium,Panama
https://beanbox.com/323,Licorice,Medium,Panama
https://beanbox.com/323,Toffee,Medium,Panama
https://beanbox.com/324,Cherry,Light,Kenyan
https://beanbox.com/324,Pineapple,Light,Kenyan
https://beanbox.com/325,Blueberry,Light,Ethiopian
https://beanbox.com/326,Cherry,Light,Colombian
https://beanbox.com/326,Cola,Light,Colombian
https://beanbox.com/326,Herbal,Light,Colombian
https://beanbox.com/327,Nutty,Dark,
https://beanbox.com/327,Wine,Dark,
https://beanbox.com/328,Butterscotch,Medium,
https://beanbox.com/328,Chocolate,Medium,
https://beanbox.com/328,Nutty,Medium,
https://beanbox.com/329,Caramel,,
https://beanbox.com/329,Chocolate,,
https://beanbox.com/329,Orange,,
https://beanbox.com/330,Chocolate,Light,Costa Rican
https://beanbox.com/330,Date,Light,Costa Rican
https://beanbox.com/330,Plum,Light,Costa Rican
https://beanbox.com/331,Cherry,Light,Ethiopian
https://beanbox.com/331,Floral,Light,Ethiopian
https://beanbox.com/331,Spice,Light,Ethiopian
https://beanbox.com/332,Caramel,Light,Guatemalan
https://beanbox.com/332,Chocolate,Light,Guatemalan
https://beanbox.com/332,Vanilla,Light,Guatemalan
https://beanbox.com/334,Currant,Medium,Sumatran
https://beanbox.com/334,Maple Syrup,Medium,Sumatran
https://beanbox.com/334,Spice,Medium,Sumatran
https://beanbox.com/335,Brown Sugar,Light,Sumatran
https://beanbox.com/335,Caramel,Light,Sumatran
https://beanbox.com/335,Cocoa,Light,Sumatran
https://beanbox.com/336,Black Currant,Medium,Sumatran
https://beanbox.com/336,Blackberry,Medium,Sumatran
https://beanbox.com/336,Maple,Medium,Sumatran
https://beanbox.com/337,Mango,Light,Ethiopian
https://beanbox.com/337,Melon,Light,Ethiopian
https://beanbox.com/337,Raspberry,Light,Ethiopian
https://beanbox.com/338,Blackberry,Medium,Guatemalan
https://beanbox.com/338,Chocolate,Medium,Guatemalan
https://beanbox.com/338,Cocoa,Medium,Guatemalan
https://beanbox.com/339,Chocolate,Medium,
https://beanbox.com/339,Lime,Medium,
https://beanbox.com/339,Milk Chocolate,Medium,
https://beanbox.com/341,Cocoa,,
https://beanbox.com/341,Nutty,,
https://beanbox.com/342,Chocolate,Medium,Ethiopian
https://beanbox.com/342,Nutty,Medium,Ethiopian
https://beanbox.com/342,Orange,Medium,Ethiopian
https://beanbox.com/343,Blueberry,Light,Ethiopian
https://beanbox.com/343,Caramel,Light,Ethiopian
https://beanbox.com/343,Chocolate,Light,Ethiopian
https://beanbox.com/344,Citrus,Light,Nicaraguan
https://beanbox.com/344,Orange,Light,Nicaraguan
https://beanbox.com/345,Banana,Dark,
https://beanbox.com/345,Brown Sugar,Dark,
https://beanbox.com/345,Molasses,Dark,
https://beanbox.com/346,Brownie,Dark,
https://beanbox.com/346,Chocolate,Dark,
https://beanbox.com/347,Blackberry,Light,Ethiopian
https://beanbox.com/347,Blueberry,Light,Ethiopian
https://beanbox.com/348,Citrus,Medium,Malawi
https://beanbox.com/348,Honey,Medium,Malawi
https://beanbox.com/348,Peach,Medium,Malawi
https://beanbox.com/349,Chocolate,Medium,Ethiopian
https://beanbox.com/349,Fruit,Medium,Ethiopian
https://beanbox.com/349,Orange,Medium,Ethiopian
https://beanbox.com/350,Coconut,Medium,
https://beanbox.com/350,Dark Chocolate,Medium,
https://beanbox.com/350,Guava,Medium,
https://beanbox.com/351,Chocolate,Light,
https://beanbox.com/351,Fruit,Light,
https://beanbox.com/351,Nutty,Light,
https://beanbox.com/352,Chocolate,Light,
https://beanbox.com/352,Citrus,Light,
https://beanbox.com/352,Fruit,Light,
https://beanbox.com/353,Almond,Medium,Brazilian
https://beanbox.com/353,Chocolate,Medium,Brazilian
https://beanbox.com/353,Mango,Medium,Brazilian
https://beanbox.com/354,Black Tea,Light,Ethiopian
https://beanbox.com/354,Meyer Lemon,Light,Ethiopian
https://beanbox.com/354,Stone Fruit,Light,Ethiopian
https://beanbox.com/355,Fruit,,
https://beanbox.com/356,Cinnamon,Light,El Salvadoran
https://beanbox.com/356,Cocoa,Light,El Salvadoran
https://beanbox.com/356,Fruit,Light,El Salvadoran
https://beanbox.com/357,Caramel,Medium,
https://beanbox.com/357,Chocolate,Medium,
https://beanbox.com/357,Vanilla,Medium,
https://beanbox.com/358,Chocolate,Medium,
https://beanbox.com/358,Coconut,Medium,
https://beanbox.com/358,Fruit,Medium,
https://beanbox.com/359,Cherry,Light,Ethiopian
https://beanbox.com/359,Floral,Light,Ethiopian
https://beanbox.com/359,Fruit,Light,Ethiopian
https://beanbox.com/360,Caramel,Light,
https://beanbox.com/360,Chocolate,Light,
https://beanbox.com/360,Currant,Light,
https://beanbox.com/361,Caramel,Dark,
https://beanbox.com/361,Cedar,Dark,
https://beanbox.com/361,Chocolate,Dark,
https://beanbox.com/363,Chocolate,Light,
https://beanbox.com/363,Cranberry,Light,
https://beanbox.com/363,Fig,Light,
https://beanbox.com/365,Citrus,Light,Kenyan
https://beanbox.com/365,Currant,Light,Kenyan
https://beanbox.com/365,Lemon,Light,Kenyan
https://beanbox.com/367,Cherry,Light,Costa Rican
https://beanbox.com/367,Fruit,Light,Costa Rican
https://beanbox.com/369,Apple,Light,Colombian
https://beanbox.com/369,Caramel,Light,Colombian
https://beanbox.com/369,Chocolate,Light,Colombian
https://beanbox.com/370,Caramel,Light,
https://beanbox.com/370,Chocolate,Light,
https://beanbox.com/370,Fruit,Light,
https://beanbox.com/371,Cherry,Light,Colombian
https://beanbox.com/371,Fruit,Light,Colombian
https://beanbox.com/371,Plum,Light,Colombian
https://beanbox.com/372,Caramel,Light,Indonesian
https://beanbox.com/372,Citrus,Light,Indonesian
https://beanbox.com/372,Fruit,Light,Indonesian
https://beanbox.com/373,Citrus,Light,Kenyan
https://beanbox.com/373,Floral,Light,Kenyan
https://beanbox.com/373,Fruit,Light,Kenyan
https://beanbox.com/374,Chocolate,Medium,
https://beanbox.com/374,Cranberry,Medium,
https://beanbox.com/374,Fruit,Medium,
https://beanbox.com/375,Almond,Medium,Ugandan
https://beanbox.com/375,Chocolate,Medium,Ugandan
https://beanbox.com/375,Currant,Medium,Ugandan
https://beanbox.com/376,Spice,Dark,Sumatran
https://beanbox.com/379,Floral,,
https://beanbox.com/379,Milk Chocolate,,
https://beanbox.com/380,Citrus,Light,
https://beanbox.com/380,Fruit,Light,
https://beanbox.com/380,Lemon,Light,
https://beanbox.com/381,Apricot,Light,Ethiopian
https://beanbox.com/381,Brown Sugar,Light,Ethiopian
https://beanbox.com/381,Fruit,Light,Ethiopian
https://beanbox.com/382,Cedar,Dark,
https://beanbox.com/383,Cherry,Light,Papua New Guinea
https://beanbox.com/383,Chocolate,Light,Papua New Guinea
https://beanbox.com/383,Raisin,Light,Papua New Guinea
https://beanbox.com/384,Cherry,Medium,Colombian
https://beanbox.com/384,Cinnamon,Medium,Colombian
https://beanbox.com/384,Fruit,Medium,Colombian
https://beanbox.com/385,Fruit,Light,Ethiopian
https://beanbox.com/385,Strawberry,Light,Ethiopian
https://beanbox.com/385,Vanilla,Light,Ethiopian
https://beanbox.com/386,Chocolate,Light,Ethiopian
https://beanbox.com/386,Currant,Light,Ethiopian
https://beanbox.com/386,Fruit,Light,Ethiopian
https://beanbox.com/387,Cherry,Light,Burundi
https://beanbox.com/387,Floral,Light,Burundi
https://beanbox.com/387,Fruit,Light,Burundi
https://beanbox.com/388,Butterscotch,Light,Ethiopian
https://beanbox.com/388,Cherry,Light,Ethiopian
https://beanbox.com/388,Chocolate,Light,Ethiopian
https://beanbox.com/389,Ginger,Dark,Hawaiian
https://beanbox.com/389,Nutty,Dark,Hawaiian
https://beanbox.com/390,Caramel,Medium,
https://beanbox.com/390,Chocolate,Medium,
https://beanbox.com/390,Nutty,Medium,
https://beanbox.com/391,Caramel,Light,Colombian
https://beanbox.com/391,Chocolate,Light,Colombian
https://beanbox.com/391,Orange,Light,Colombian
https://beanbox.com/392,Spice,Medium,
https://beanbox.com/394,Caramel,Light,Kenyan
https://beanbox.com/394,Fig,Light,Kenyan
https://beanbox.com/394,Fruit,Light,Kenyan
https://beanbox.com/395,Cherry,Light,Colombian
https://beanbox.com/395,Floral,Light,Colombian
https://beanbox.com/395,Fruit,Light,Colombian
https://beanbox.com/396,Apple,Light,Colombian
https://beanbox.com/396,Caramel,Light,Colombian
https://beanbox.com/396,Marshmallow,Light,Colombian
https://beanbox.com/397,Chocolate,Light,Peruvian
https://beanbox.com/397,Citrus,Light,Peruvian
https://beanbox.com/397,Cocoa,Light,Peruvian
https://beanbox.com/398,Chocolate,Light,Indonesian
https://beanbox.com/398,Fruit,Light,Indonesian
https://beanbox.com/400,Toast,Dark,
https://beanbox.com/401,Caramel,Medium,Costa Rican
https://beanbox.com/401,Chocolate,Medium,Costa Rican
https://beanbox.com/401,Nutty,Medium,Costa Rican
https://beanbox.com/403,Fruit,Light,Costa Rican
https://beanbox.com/403,Pineapple,Light,Costa Rican
https://beanbox.com/403,Tropical,Light,Costa Rican
https://beanbox.com/405,Citrus,Light,Ethiopian
https://beanbox.com/405,Floral,Light,Ethiopian
https://beanbox.com/405,Jasmine,Light,Ethiopian
https://beanbox.com/406,Caramel,Light,Colombian
https://beanbox.com/406,Chocolate,Light,Colombian
https://beanbox.com/406,Fruit,Light,Colombian
https://beanbox.com/407,Chocolate,Medium,
https://beanbox.com/407,Fig,Medium,
https://beanbox.com/407,Hazelnut,Medium,
https://beanbox.com/408,Citrus,Light,Kenyan
https://beanbox.com/408,Fruit,Light,Kenyan
https://beanbox.com/408,Orange,Light,Kenyan
https://beanbox.com/410,Blackberry,Medium,Kenyan
https://beanbox.com/410,Spice,Medium,Kenyan
https://beanbox.com/411,Currant,Light,Kenyan
https://beanbox.com/411,Fruit,Light,Kenyan
https://beanbox.com/411,Raspberry,Light,Kenyan
https://beanbox.com/412,Chocolate,Dark,Sumatran
https://beanbox.com/412,Spice,Dark,Sumatran
https://beanbox.com/413,Cacao,Light,Guatemalan
https://beanbox.com/413,Dark Chocolate,Light,Guatemalan
https://beanbox.com/413,Graham Cracker,Light,Guatemalan
https://beanbox.com/414,Floral,Light,Ethiopian
https://beanbox.com/414,Fruit,Light,Ethiopian
https://beanbox.com/414,Jasmine,Light,Ethiopian
https://beanbox.com/416,Cocoa,Light,Ethiopian
https://beanbox.com/416,Floral,Light,Ethiopian
https://beanbox.com/416,Fruit,Light,Ethiopian
https://beanbox.com/417,Chocolate,Light,Guatemalan
https://beanbox.com/417,Fruit,Light,Guatemalan
https://beanbox.com/417,Maple Syrup,Light,Guatemalan
https://beanbox.com/418,Chocolate,Medium,
https://beanbox.com/418,Citrus,Medium,
https://beanbox.com/418,Spice,Medium,
https://beanbox.com/419,Apple,Medium,Colombian
https://beanbox.com/419,Chocolate,Medium,Colombian
https://beanbox.com/419,Orange,Medium,Colombian
https://beanbox.com/420,Almond,Light,Colombian
https://beanbox.com/420,Cherry,Light,Colombian
https://beanbox.com/420,Fruit,Light,Colombian
https://beanbox.com/421,Blackberry,Medium,Ethiopian
https://beanbox.com/421,Citrus,Medium,Ethiopian
https://beanbox.com/421,Cola,Medium,Ethiopian
https://beanbox.com/423,Cherry,Light,Burundi
https://beanbox.com/423,Chocolate,Light,Burundi
https://beanbox.com/423,Cola,Light,Burundi
https://beanbox.com/424,Brown Sugar,Light,Colombian
https://beanbox.com/424,Cola,Light,Colombian
https://beanbox.com/424,Fruit,Light,Colombian
https://beanbox.com/425,Caramel,Light,Colombian
https://beanbox.com/425,Cherry,Light,Colombian
https://beanbox.com/425,Chocolate,Light,Colombian
https://beanbox.com/426,Caramel,Light,Ethiopian
https://beanbox.com/426,Fruit,Light,Ethiopian
https://beanbox.com/426,Melon,Light,Ethiopian
https://beanbox.com/427,Cranberry,Light,Kenyan
https://beanbox.com/427,Fruit,Light,Kenyan
https://beanbox.com/427,Peach,Light,Kenyan
https://beanbox.com/428,Brown Sugar,Light,El Salvadoran
https://beanbox.com/428,Cherry,Light,El Salvadoran
https://beanbox.com/428,Chocolate,Light,El Salvadoran
https://beanbox.com/429,Almond,Light,Guatemalan
https://beanbox.com/429,Apple,Light,Guatemalan
https://beanbox.com/429,Caramel,Light,Guatemalan
https://beanbox.com/430,Blackberry,Light,Kenyan
https://beanbox.com/430,Citrus,Light,Kenyan
https://beanbox.com/430,Coconut,Light,Kenyan
https://beanbox.com/431,Chocolate,,
https://beanbox.com/431,Graham Cracker,,
https://beanbox.com/431,Marshmallow,,
https://beanbox.com/432,Caramel,Medium,
https://beanbox.com/432,Cedar,Medium,
https://beanbox.com/432,Orange,Medium,
https://beanbox.com/433,Blueberry,Medium,
https://beanbox.com/433,Chocolate,Medium,
https://beanbox.com/433,Hazelnut,Medium,
https://beanbox.com/434,Cocoa,Dark,
https://beanbox.com/434,Hazelnut,Dark,
https://beanbox.com/434,Vanilla,Dark,
https://beanbox.com/435,Chocolate,Dark,Guatemalan
https://beanbox.com/435,Toast,Dark,Guatemalan
https://beanbox.com/435,Tobacco,Dark,Guatemalan
https://beanbox.com/436,Black Tea,Light,Colombian
https://beanbox.com/436,Citrus,Light,Colombian
https://beanbox.com/436,Lemon,Light,Colombian
https://beanbox.com/437,Blackberry,Light,Ethiopian
https://beanbox.com/437,Citrus,Light,Ethiopian
https://beanbox.com/437,Fruit,Light,Ethiopian
https://beanbox.com/438,Citrus,,
https://beanbox.com/438,Fruit,,
https://beanbox.com/438,Orange,,
https://beanbox.com/439,Ginger,Light,Papua New Guinea
https://beanbox.com/439,Spice,Light,Papua New Guinea
https://beanbox.com/440,Cookie,Light,Ethiopian
https://beanbox.com/440,Fruit,Light,Ethiopian
https://beanbox.com/440,Mango,Light,Ethiopian
https://beanbox.com/441,Cream,Light,Colombian
https://beanbox.com/441,Fruit,Light,Colombian
https://beanbox.com/441,Maple Syrup,Light,Colombian
https://beanbox.com/442,Cherry,Light,Ecuadorian
https://beanbox.com/442,Chocolate,Light,Ecuadorian
https://beanbox.com/442,Cinnamon,Light,Ecuadorian
https://beanbox.com/443,Floral,Medium,Rwanda
https://beanbox.com/443,Fruit,Medium,Rwanda
https://beanbox.com/443,Orange,Medium,Rwanda
https://beanbox.com/444,Apple,Light,Colombian
https://beanbox.com/444,Chocolate,Light,Colombian
https://beanbox.com/444,Fruit,Light,Colombian
https://beanbox.com/445,Floral,Light,El Salvadoran
https://beanbox.com/445,Fruit,Light,El Salvadoran
https://beanbox.com/445,Honey,Light,El Salvadoran
https://beanbox.com/446,Apple,Light,Costa Rican
https://beanbox.com/446,Floral,Light,Costa Rican
https://beanbox.com/446,Fruit,Light,Costa Rican
https://beanbox.com/447,Chocolate,Medium,
https://beanbox.com/452,Cherry,Light,
https://beanbox.com/452,Chocolate,Light,
https://beanbox.com/452,Nutty,Light,
https://beanbox.com/453,Caramel,Light,Brazilian
https://beanbox.com/453,Chocolate,Light,Brazilian
https://beanbox.com/453,Nutty,Light,Brazilian
https://beanbox.com/456,Citrus,Light,Costa Rican
https://beanbox.com/456,Floral,Light,Costa Rican
https://beanbox.com/456,Fruit,Light,Costa Rican
https://beanbox.com/457,Apple,Light,Guatemalan
https://beanbox.com/457,Fruit,Light,Guatemalan
https://beanbox.com/457,Honey,Light,Guatemalan
https://beanbox.com/458,Caramel,Light,Guatemalan
https://beanbox.com/458,Chocolate,Light,Guatemalan
https://beanbox.com/458,Milk Chocolate,Light,Guatemalan
https://beanbox.com/459,Citrus,Light,Ethiopian
https://beanbox.com/459,Fruit,Light,Ethiopian
https://beanbox.com/459,Melon,Light,Ethiopian
https://beanbox.com/460,Brown Sugar,Light,Ethiopian
https://beanbox.com/460,Chocolate,Light,Ethiopian
https://beanbox.com/460,Jasmine,Light,Ethiopian
https://beanbox.com/461,Caramel,Light,Colombian
https://beanbox.com/461,Citrus,Light,Colombian
https://beanbox.com/461,Fruit,Light,Colombian
https://beanbox.com/462,Blackberry,Medium,Guatemalan
https://beanbox.com/462,Chocolate,Medium,Guatemalan
https://beanbox.com/463,Chocolate,Medium,
https://beanbox.com/463,Fig,Medium,
https://beanbox.com/465,Cherry,Light,Colombian
https://beanbox.com/465,Chocolate,Light,Colombian
https://beanbox.com/465,Citrus,Light,Colombian
https://beanbox.com/466,Citrus,Light,Ethiopian
https://beanbox.com/466,Floral,Light,Ethiopian
https://beanbox.com/466,Fruit,Light,Ethiopian
https://beanbox.com/467,Fruit,Light,Colombian
https://beanbox.com/467,Maple Syrup,Light,Colombian
https://beanbox.com/467,Orange,Light,Colombian
https://beanbox.com/468,Currant,Light,Kenyan
https://beanbox.com/468,Fruit,Light,Kenyan
https://beanbox.com/468,Raspberry,Light,Kenyan
https://beanbox.com/469,Citrus,Light,Kenyan
https://beanbox.com/469,Fruit,Light,Kenyan
https://beanbox.com/469,Marionberry,Light,Kenyan
https://beanbox.com/470,Black Currant,Light,Costa Rican
https://beanbox.com/470,Champagne,Light,Costa Rican
https://beanbox.com/470,Chocolate,Light,Costa Rican
https://beanbox.com/472,Caramel,Medium,
https://beanbox.com/472,Chocolate,Medium,
https://beanbox.com/472,Fruit,Medium,
https://beanbox.com/473,Orange,Dark,
https://beanbox.com/473,Spice,Dark,
https://beanbox.com/474,Cherry,Light,Burundi
https://beanbox.com/474,Cola,Light,Burundi
https://beanbox.com/474,Maple Syrup,Light,Burundi
https://beanbox.com/475,Cherry,Light,Indian
https://beanbox.com/475,Raisin,Light,Indian
https://beanbox.com/475,Toffee,Light,Indian
https://beanbox.com/476,Cherry,Light,Indonesian
https://beanbox.com/476,Chocolate,Light,Indonesian
https://beanbox.com/476,Fruit,Light,Indonesian
https://beanbox.com/477,Chocolate,Light,Ethiopian
https://beanbox.com/477,Fruit,Light,Ethiopian
https://beanbox.com/477,Peach,Light,Ethiopian
https://beanbox.com/478,Blackberry,,Ethiopian
https://beanbox.com/478,Chocolate,,Ethiopian
https://beanbox.com/478,Fruit,,Ethiopian
https://beanbox.com/479,Almond,Light,Brazilian
https://beanbox.com/479,Caramel,Light,Brazilian
https://beanbox.com/479,Coconut,Light,Brazilian
https://beanbox.com/480,Chocolate,Medium,Ethiopian
https://beanbox.com/480,Cocoa,Medium,Ethiopian
https://beanbox.com/480,Honey,Medium,Ethiopian
https://beanbox.com/481,Blackberry,Light,El Salvadoran
https://beanbox.com/481,Chocolate,Light,El Salvadoran
https://beanbox.com/481,Fruit,Light,El Salvadoran
https://beanbox.com/482,Almond,Medium,
https://beanbox.com/482,Chocolate,Medium,
https://beanbox.com/482,Fruit,Medium,
https://beanbox.com/483,Cacao,Dark,
https://beanbox.com/483,Molasses,Dark,
https://beanbox.com/483,Spice,Dark,
https://beanbox.com/484,Apricot,Light,Kenyan
https://beanbox.com/484,Brown Sugar,Light,Kenyan
https://beanbox.com/484,Fruit,Light,Kenyan
https://beanbox.com/485,Blackberry,Light,Ecuadorian
https://beanbox.com/485,Floral,Light,Ecuadorian
https://beanbox.com/485,Fruit,Light,Ecuadorian
https://beanbox.com/487,Caramel,Light,Colombian
https://beanbox.com/487,Chocolate,Light,Colombian
https://beanbox.com/487,Orange,Light,Colombian
https://beanbox.com/488,Chocolate,Light,Colombian
https://beanbox.com/488,Cranberry,Light,Colombian
https://beanbox.com/488,Fruit,Light,Colombian
https://beanbox.com/489,Cinnamon,Light,Guatemalan
https://beanbox.com/489,Fruit,Light,Guatemalan
https://beanbox.com/489,Lime,Light,Guatemalan
https://beanbox.com/490,Brown Sugar,Light,Peruvian
https://beanbox.com/490,Chocolate,Light,Peruvian
https://beanbox.com/490,Citrus,Light,Peruvian
https://beanbox.com/491,Almond,Medium,Costa Rican
https://beanbox.com/491,Brown Sugar,Medium,Costa Rican
https://beanbox.com/491,Caramel,Medium,Costa Rican
https://beanbox.com/492,Apple,Light,Malawi
https://beanbox.com/492,Cedar,Light,Malawi
https://beanbox.com/492,Fruit,Light,Malawi
https://beanbox.com/493,Cherry,Light,Guatemalan
https://beanbox.com/493,Fruit,Light,Guatemalan
https://beanbox.com/493,Melon,Light,Guatemalan
https://beanbox.com/494,Cinnamon,Light,Guatemalan
https://beanbox.com/494,Citrus,Light,Guatemalan
https://beanbox.com/494,Floral,Light,Guatemalan
https://beanbox.com/495,Chocolate,Medium,
https://beanbox.com/495,Fruit,Medium,
https://beanbox.com/495,Strawberry,Medium,
https://beanbox.com/497,Almond,Light,Myanmar
https://beanbox.com/497,Fruit,Light,Myanmar
https://beanbox.com/497,Herbal,Light,Myanmar
https://beanbox.com/498,Apricot,Light,Ethiopian
https://beanbox.com/498,Chocolate,Light,Ethiopian
https://beanbox.com/498,Fruit,Light,Ethiopian
https://beanbox.com/499,Chocolate,Medium,Guatemalan
https://beanbox.com/499,Fruit,Medium,Guatemalan
https://beanbox.com/499,Honey,Medium,Guatemalan
https://beanbox.com/501,Caramel,Medium,Guatemalan
https://beanbox.com/501,Chocolate,Medium,Guatemalan
https://beanbox.com/501,Cinnamon,Medium,Guatemalan
https://beanbox.com/502,Apricot,,Honduran
https://beanbox.com/502,Chocolate,,Honduran
https://beanbox.com/502,Cocoa,,Honduran
https://beanbox.com/504,Fruit,Light,Guatemalan
https://beanbox.com/504,Melon,Light,Guatemalan
https://beanbox.com/504,Plum,Light,Guatemalan
https://beanbox.com/505,Black Currant,Light,Kenyan
https://beanbox.com/505,Cherry,Light,Kenyan
https://beanbox.com/505,Fruit,Light,Kenyan
https://beanbox.com/506,Apple,Light,Guatemalan
https://beanbox.com/506,Citrus,Light,Guatemalan
https://beanbox.com/506,Fig,Light,Guatemalan
https://beanbox.com/507,Cherry,Light,Burundi
https://beanbox.com/507,Cinnamon,Light,Burundi
https://beanbox.com/507,Fruit,Light,Burundi
https://beanbox.com/508,Fig,Light,Nicaraguan
https://beanbox.com/508,Fruit,Light,Nicaraguan
https://beanbox.com/508,Papaya,Light,Nicaraguan
https://beanbox.com/509,Chocolate,Medium,
https://beanbox.com/509,Floral,Medium,
https://beanbox.com/509,Nutty,Medium,
https://beanbox.com/510,Maple Syrup,Medium,Mexican
